State,Year,Month,Value,1-Month % Change
Montana,2003,12,4.9,0.0
Montana,2004,01,4.9,0.0
Montana,2004,02,4.9,0.0
Montana,2004,03,4.9,0.0
Montana,2004,04,4.8,-2.0
Montana,2004,05,4.8,0.0
Montana,2004,06,4.8,0.0
Montana,2004,07,4.8,0.0
Montana,2004,08,4.7,-2.1
Montana,2004,09,4.7,0.0
Montana,2004,10,4.7,0.0
Montana,2004,11,4.6,-2.1
Montana,2004,12,4.6,0.0
Montana,2005,01,4.6,0.0
Montana,2005,02,4.5,-2.2
Montana,2005,03,4.5,0.0
Montana,2005,04,4.5,0.0
Montana,2005,05,4.5,0.0
Montana,2005,06,4.4,-2.2
Montana,2005,07,4.4,0.0
Montana,2005,08,4.3,-2.3
Montana,2005,09,4.2,-2.3
Montana,2005,10,4.1,-2.4
Montana,2005,11,4.0,-2.4
Montana,2005,12,3.9,-2.5
Montana,2006,01,3.9,0.0
Montana,2006,02,3.8,-2.6
Montana,2006,03,3.7,-2.6
Montana,2006,04,3.7,0.0
Montana,2006,05,3.6,-2.7
Montana,2006,06,3.6,0.0
Montana,2006,07,3.5,-2.8
Montana,2006,08,3.4,-2.9
Montana,2006,09,3.4,0.0
Montana,2006,10,3.3,-2.9
Montana,2006,11,3.2,-3.0
Montana,2006,12,3.0,-6.3
Montana,2007,01,3.0,0.0
Montana,2007,02,2.9,-3.3
Montana,2007,03,3.0,3.4
Montana,2007,04,3.1,3.3
Montana,2007,05,3.3,6.5
Montana,2007,06,3.5,6.1
Montana,2007,07,3.7,5.7
Montana,2007,08,3.9,5.4
Montana,2007,09,4.0,2.6
Montana,2007,10,4.1,2.5
Montana,2007,11,4.2,2.4
Montana,2007,12,4.2,0.0
Montana,2008,01,4.3,2.4
Montana,2008,02,4.4,2.3
Montana,2008,03,4.5,2.3
Montana,2008,04,4.6,2.2
Montana,2008,05,4.7,2.2
Montana,2008,06,4.9,4.3
Montana,2008,07,5.1,4.1
Montana,2008,08,5.3,3.9
Montana,2008,09,5.5,3.8
Montana,2008,10,5.7,3.6
Montana,2008,11,6.0,5.3
Montana,2008,12,6.3,5.0
Montana,2009,01,6.5,3.2
Montana,2009,02,6.7,3.1
Montana,2009,03,6.8,1.5
Montana,2009,04,6.9,1.5
Montana,2009,05,6.9,0.0
Montana,2009,06,6.8,-1.4
Montana,2009,07,6.8,0.0
Montana,2009,08,6.8,0.0
Montana,2009,09,6.8,0.0
Montana,2009,10,6.9,1.5
Montana,2009,11,7.0,1.4
Montana,2009,12,7.2,2.9
Montana,2010,01,7.3,1.4
Montana,2010,02,7.4,1.4
Montana,2010,03,7.4,0.0
Montana,2010,04,7.4,0.0
Montana,2010,05,7.3,-1.4
Montana,2010,06,7.3,0.0
Montana,2010,07,7.2,-1.4
Montana,2010,08,7.2,0.0
Montana,2010,09,7.2,0.0
Montana,2010,10,7.3,1.4
Montana,2010,11,7.3,0.0
Montana,2010,12,7.3,0.0
Montana,2011,01,7.3,0.0
Montana,2011,02,7.3,0.0
Montana,2011,03,7.2,-1.4
Montana,2011,04,7.2,0.0
Montana,2011,05,7.1,-1.4
Montana,2011,06,7.0,-1.4
Montana,2011,07,7.0,0.0
Montana,2011,08,6.9,-1.4
Montana,2011,09,6.8,-1.4
Montana,2011,10,6.6,-2.9
Montana,2011,11,6.5,-1.5
Montana,2011,12,6.4,-1.5
Montana,2012,01,6.3,-1.6
Montana,2012,02,6.2,-1.6
Montana,2012,03,6.1,-1.6
Montana,2012,04,6.1,0.0
Montana,2012,05,6.1,0.0
Montana,2012,06,6.1,0.0
Montana,2012,07,6.0,-1.6
Montana,2012,08,5.9,-1.7
Montana,2012,09,5.9,0.0
Montana,2012,10,5.8,-1.7
Montana,2012,11,5.7,-1.7
Montana,2012,12,5.6,-1.8
Montana,2013,01,5.6,0.0
Montana,2013,02,5.6,0.0
Montana,2013,03,5.5,-1.8
Montana,2013,04,5.5,0.0
Montana,2013,05,5.5,0.0
Montana,2013,06,5.5,0.0
Montana,2013,07,5.4,-1.8
Montana,2013,08,5.4,0.0
Montana,2013,09,5.3,-1.9
Montana,2013,10,5.3,0.0
Montana,2013,11,5.2,-1.9
Montana,2013,12,5.1,-1.9
Montana,2014,01,5.0,-2.0
Montana,2014,02,4.9,-2.0
Montana,2014,03,4.9,0.0
Montana,2014,04,4.8,-2.0
Montana,2014,05,4.7,-2.1
Montana,2014,06,4.7,0.0
Montana,2014,07,4.6,-2.1
Montana,2014,08,4.6,0.0
Montana,2014,09,4.5,-2.2
Montana,2014,10,4.5,0.0
Montana,2014,11,4.4,-2.2
Montana,2014,12,4.3,-2.3
Montana,2015,01,4.3,0.0
Montana,2015,02,4.2,-2.3
Montana,2015,03,4.2,0.0
Montana,2015,04,4.2,0.0
Montana,2015,05,4.2,0.0
Montana,2015,06,4.2,0.0
Montana,2015,07,4.2,0.0
Montana,2015,08,4.2,0.0
Montana,2015,09,4.2,0.0
Montana,2015,10,4.2,0.0
Montana,2015,11,4.2,0.0
Montana,2015,12,4.2,0.0
Montana,2016,01,4.2,0.0
Montana,2016,02,4.2,0.0
Montana,2016,03,4.2,0.0
Montana,2016,04,4.2,0.0
Montana,2016,05,4.2,0.0
Montana,2016,06,4.2,0.0
Montana,2016,07,4.1,-2.4
Montana,2016,08,4.1,0.0
Montana,2016,09,4.1,0.0
Montana,2016,10,4.0,-2.4
Montana,2016,11,4.0,0.0
Montana,2016,12,4.0,0.0
Montana,2017,01,4.0,0.0
Montana,2017,02,4.0,0.0
Montana,2017,03,4.0,0.0
Montana,2017,04,4.0,0.0
Montana,2017,05,4.0,0.0
Montana,2017,06,4.0,0.0
Montana,2017,07,4.0,0.0
Montana,2017,08,4.0,0.0
Montana,2017,09,3.9,-2.5
Montana,2017,10,3.9,0.0
Montana,2017,11,3.9,0.0
Montana,2017,12,3.8,-2.6
Montana,2018,01,3.8,0.0
Montana,2018,02,3.8,0.0
Montana,2018,03,3.7,-2.6
Montana,2018,04,3.7,0.0
Montana,2018,05,3.7,0.0
Montana,2018,06,3.6,-2.7
Montana,2018,07,3.6,0.0
Montana,2018,08,3.6,0.0
Montana,2018,09,3.6,0.0
Montana,2018,10,3.6,0.0
Montana,2018,11,3.5,-2.8
Montana,2018,12,3.5,0.0
Montana,2019,01,3.5,0.0
Montana,2019,02,3.5,0.0
Montana,2019,03,3.5,0.0
Montana,2019,04,3.5,0.0
Montana,2019,05,3.5,0.0
Montana,2019,06,3.5,0.0
Montana,2019,07,3.5,0.0
Montana,2019,08,3.5,0.0
Montana,2019,09,3.5,0.0
Montana,2019,10,3.5,0.0
Montana,2019,11,3.5,0.0
Montana,2019,12,3.5,0.0
Montana,2020,01,3.5,0.0
Montana,2020,02,3.5,0.0
Montana,2020,03,3.5,0.0
Nebraska,2000,01,2.8,0.0
Nebraska,2000,02,2.8,0.0
Nebraska,2000,03,2.8,0.0
Nebraska,2000,04,2.8,0.0
Nebraska,2000,05,2.8,0.0
Nebraska,2000,06,2.8,0.0
Nebraska,2000,07,2.8,0.0
Nebraska,2000,08,2.8,0.0
Nebraska,2000,09,2.9,3.6
Nebraska,2000,10,2.9,0.0
Nebraska,2000,11,2.9,0.0
Nebraska,2000,12,2.9,0.0
Nebraska,2001,01,2.9,0.0
Nebraska,2001,02,2.9,0.0
Nebraska,2001,03,3.0,3.4
Nebraska,2001,04,3.0,0.0
Nebraska,2001,05,3.0,0.0
Nebraska,2001,06,3.1,3.3
Nebraska,2001,07,3.1,0.0
Nebraska,2001,08,3.2,3.2
Nebraska,2001,09,3.2,0.0
Nebraska,2001,10,3.3,3.1
Nebraska,2001,11,3.4,3.0
Nebraska,2001,12,3.5,2.9
Nebraska,2002,01,3.6,2.9
Nebraska,2002,02,3.6,0.0
Nebraska,2002,03,3.7,2.8
Nebraska,2002,04,3.7,0.0
Nebraska,2002,05,3.7,0.0
Nebraska,2002,06,3.7,0.0
Nebraska,2002,07,3.6,-2.7
Nebraska,2002,08,3.6,0.0
Nebraska,2002,09,3.6,0.0
Nebraska,2002,10,3.6,0.0
Nebraska,2002,11,3.7,2.8
Nebraska,2002,12,3.7,0.0
Nebraska,2003,01,3.8,2.7
Nebraska,2003,02,3.9,2.6
Nebraska,2003,03,3.9,0.0
Nebraska,2003,04,4.0,2.6
Nebraska,2003,05,4.0,0.0
Nebraska,2003,06,4.0,0.0
Nebraska,2003,07,4.0,0.0
Nebraska,2003,08,4.0,0.0
Nebraska,2003,09,4.0,0.0
Nebraska,2003,10,3.9,-2.5
Nebraska,2003,11,3.9,0.0
Nebraska,2003,12,3.9,0.0
Nebraska,2004,01,3.9,0.0
Nebraska,2004,02,3.9,0.0
Nebraska,2004,03,3.9,0.0
Nebraska,2004,04,3.8,-2.6
Nebraska,2004,05,3.8,0.0
Nebraska,2004,06,3.8,0.0
Nebraska,2004,07,3.8,0.0
Nebraska,2004,08,3.8,0.0
Nebraska,2004,09,3.9,2.6
Nebraska,2004,10,3.9,0.0
Nebraska,2004,11,3.9,0.0
Nebraska,2004,12,3.9,0.0
Nebraska,2005,01,4.0,2.6
Nebraska,2005,02,4.0,0.0
Nebraska,2005,03,4.0,0.0
Nebraska,2005,04,3.9,-2.5
Nebraska,2005,05,3.9,0.0
Nebraska,2005,06,3.8,-2.6
Nebraska,2005,07,3.8,0.0
Nebraska,2005,08,3.7,-2.6
Nebraska,2005,09,3.7,0.0
Nebraska,2005,10,3.7,0.0
Nebraska,2005,11,3.6,-2.7
Nebraska,2005,12,3.5,-2.8
Nebraska,2006,01,3.4,-2.9
Nebraska,2006,02,3.2,-5.9
Nebraska,2006,03,3.2,0.0
Nebraska,2006,04,3.1,-3.1
Nebraska,2006,05,3.1,0.0
Nebraska,2006,06,3.1,0.0
Nebraska,2006,07,3.1,0.0
Nebraska,2006,08,3.1,0.0
Nebraska,2006,09,3.1,0.0
Nebraska,2006,10,3.1,0.0
Nebraska,2006,11,3.1,0.0
Nebraska,2006,12,3.0,-3.2
Nebraska,2007,01,2.9,-3.3
Nebraska,2007,02,2.9,0.0
Nebraska,2007,03,2.9,0.0
Nebraska,2007,04,2.9,0.0
Nebraska,2007,05,3.0,3.4
Nebraska,2007,06,3.0,0.0
Nebraska,2007,07,3.1,3.3
Nebraska,2007,08,3.1,0.0
Nebraska,2007,09,3.1,0.0
Nebraska,2007,10,3.1,0.0
Nebraska,2007,11,3.0,-3.2
Nebraska,2007,12,3.0,0.0
Nebraska,2008,01,3.0,0.0
Nebraska,2008,02,3.0,0.0
Nebraska,2008,03,3.1,3.3
Nebraska,2008,04,3.1,0.0
Nebraska,2008,05,3.2,3.2
Nebraska,2008,06,3.2,0.0
Nebraska,2008,07,3.3,3.1
Nebraska,2008,08,3.4,3.0
Nebraska,2008,09,3.5,2.9
Nebraska,2008,10,3.6,2.9
Nebraska,2008,11,3.8,5.6
Nebraska,2008,12,3.9,2.6
Nebraska,2009,01,4.1,5.1
Nebraska,2009,02,4.3,4.9
Nebraska,2009,03,4.5,4.7
Nebraska,2009,04,4.6,2.2
Nebraska,2009,05,4.7,2.2
Nebraska,2009,06,4.7,0.0
Nebraska,2009,07,4.8,2.1
Nebraska,2009,08,4.8,0.0
Nebraska,2009,09,4.8,0.0
Nebraska,2009,10,4.8,0.0
Nebraska,2009,11,4.8,0.0
Nebraska,2009,12,4.8,0.0
Nebraska,2010,01,4.9,2.1
Nebraska,2010,02,4.8,-2.0
Nebraska,2010,03,4.8,0.0
Nebraska,2010,04,4.7,-2.1
Nebraska,2010,05,4.7,0.0
Nebraska,2010,06,4.6,-2.1
Nebraska,2010,07,4.5,-2.2
Nebraska,2010,08,4.5,0.0
Nebraska,2010,09,4.5,0.0
Nebraska,2010,10,4.5,0.0
Nebraska,2010,11,4.5,0.0
Nebraska,2010,12,4.5,0.0
Nebraska,2011,01,4.5,0.0
Nebraska,2011,02,4.5,0.0
Nebraska,2011,03,4.5,0.0
Nebraska,2011,04,4.5,0.0
Nebraska,2011,05,4.5,0.0
Nebraska,2011,06,4.4,-2.2
Nebraska,2011,07,4.4,0.0
Nebraska,2011,08,4.4,0.0
Nebraska,2011,09,4.3,-2.3
Nebraska,2011,10,4.3,0.0
Nebraska,2011,11,4.2,-2.3
Nebraska,2011,12,4.2,0.0
Nebraska,2012,01,4.1,-2.4
Nebraska,2012,02,4.1,0.0
Nebraska,2012,03,4.0,-2.4
Nebraska,2012,04,4.0,0.0
Nebraska,2012,05,4.0,0.0
Nebraska,2012,06,4.0,0.0
Nebraska,2012,07,4.0,0.0
Nebraska,2012,08,4.0,0.0
Nebraska,2012,09,4.0,0.0
Nebraska,2012,10,4.0,0.0
Nebraska,2012,11,4.0,0.0
Nebraska,2012,12,4.0,0.0
Nebraska,2013,01,3.9,-2.5
Nebraska,2013,02,3.9,0.0
Nebraska,2013,03,3.9,0.0
Nebraska,2013,04,3.9,0.0
Nebraska,2013,05,3.8,-2.6
Nebraska,2013,06,3.8,0.0
Nebraska,2013,07,3.8,0.0
Nebraska,2013,08,3.7,-2.6
Nebraska,2013,09,3.7,0.0
Nebraska,2013,10,3.6,-2.7
Nebraska,2013,11,3.6,0.0
Nebraska,2013,12,3.6,0.0
Nebraska,2014,01,3.5,-2.8
Nebraska,2014,02,3.5,0.0
Nebraska,2014,03,3.5,0.0
Nebraska,2014,04,3.4,-2.9
Nebraska,2014,05,3.4,0.0
Nebraska,2014,06,3.3,-2.9
Nebraska,2014,07,3.2,-3.0
Nebraska,2014,08,3.2,0.0
Nebraska,2014,09,3.1,-3.1
Nebraska,2014,10,3.1,0.0
Nebraska,2014,11,3.0,-3.2
Nebraska,2014,12,3.0,0.0
Nebraska,2015,01,2.9,-3.3
Nebraska,2015,02,2.9,0.0
Nebraska,2015,03,2.9,0.0
Nebraska,2015,04,3.0,3.4
Nebraska,2015,05,3.0,0.0
Nebraska,2015,06,3.0,0.0
Nebraska,2015,07,3.1,3.3
Nebraska,2015,08,3.1,0.0
Nebraska,2015,09,3.1,0.0
Nebraska,2015,10,3.1,0.0
Nebraska,2015,11,3.0,-3.2
Nebraska,2015,12,3.0,0.0
Nebraska,2016,01,3.0,0.0
Nebraska,2016,02,3.0,0.0
Nebraska,2016,03,3.0,0.0
Nebraska,2016,04,3.0,0.0
Nebraska,2016,05,3.1,3.3
Nebraska,2016,06,3.1,0.0
Nebraska,2016,07,3.1,0.0
Nebraska,2016,08,3.1,0.0
Nebraska,2016,09,3.1,0.0
Nebraska,2016,10,3.1,0.0
Nebraska,2016,11,3.1,0.0
Nebraska,2016,12,3.1,0.0
Nebraska,2017,01,3.0,-3.2
Nebraska,2017,02,3.0,0.0
Nebraska,2017,03,2.9,-3.3
Nebraska,2017,04,2.9,0.0
Nebraska,2017,05,2.9,0.0
Nebraska,2017,06,2.9,0.0
Nebraska,2017,07,2.9,0.0
Nebraska,2017,08,2.9,0.0
Nebraska,2017,09,2.9,0.0
Nebraska,2017,10,2.9,0.0
Nebraska,2017,11,2.9,0.0
Nebraska,2017,12,2.9,0.0
Nebraska,2018,01,2.9,0.0
Nebraska,2018,02,2.9,0.0
Nebraska,2018,03,2.9,0.0
Nebraska,2018,04,2.9,0.0
Nebraska,2018,05,2.9,0.0
Nebraska,2018,06,2.9,0.0
Nebraska,2018,07,2.9,0.0
Nebraska,2018,08,2.9,0.0
Nebraska,2018,09,2.9,0.0
Nebraska,2018,10,2.9,0.0
Nebraska,2018,11,3.0,3.4
Nebraska,2018,12,3.0,0.0
Nebraska,2019,01,3.0,0.0
Nebraska,2019,02,3.1,3.3
Nebraska,2019,03,3.1,0.0
Nebraska,2019,04,3.1,0.0
Nebraska,2019,05,3.1,0.0
Nebraska,2019,06,3.1,0.0
Nebraska,2019,07,3.1,0.0
Nebraska,2019,08,3.1,0.0
Nebraska,2019,09,3.0,-3.2
Nebraska,2019,10,3.0,0.0
Nebraska,2019,11,3.0,0.0
Nebraska,2019,12,3.0,0.0
Nebraska,2020,01,2.9,-3.3
Nebraska,2020,02,2.9,0.0
Nebraska,2020,03,4.2,44.8
Nevada,2000,01,3.9,0.0
Nevada,2000,02,3.9,0.0
Nevada,2000,03,4.0,2.6
Nevada,2000,04,4.0,0.0
Nevada,2000,05,4.0,0.0
Nevada,2000,06,4.1,2.5
Nevada,2000,07,4.1,0.0
Nevada,2000,08,4.2,2.4
Nevada,2000,09,4.3,2.4
Nevada,2000,10,4.4,2.3
Nevada,2000,11,4.5,2.3
Nevada,2000,12,4.6,2.2
Nevada,2001,01,4.6,0.0
Nevada,2001,02,4.7,2.2
Nevada,2001,03,4.8,2.1
Nevada,2001,04,4.8,0.0
Nevada,2001,05,4.9,2.1
Nevada,2001,06,4.9,0.0
Nevada,2001,07,5.1,4.1
Nevada,2001,08,5.3,3.9
Nevada,2001,09,5.5,3.8
Nevada,2001,10,5.7,3.6
Nevada,2001,11,6.0,5.3
Nevada,2001,12,6.1,1.7
Nevada,2002,01,6.1,0.0
Nevada,2002,02,6.0,-1.6
Nevada,2002,03,5.9,-1.7
Nevada,2002,04,5.8,-1.7
Nevada,2002,05,5.7,-1.7
Nevada,2002,06,5.6,-1.8
Nevada,2002,07,5.5,-1.8
Nevada,2002,08,5.5,0.0
Nevada,2002,09,5.4,-1.8
Nevada,2002,10,5.3,-1.9
Nevada,2002,11,5.3,0.0
Nevada,2002,12,5.3,0.0
Nevada,2003,01,5.2,-1.9
Nevada,2003,02,5.2,0.0
Nevada,2003,03,5.2,0.0
Nevada,2003,04,5.2,0.0
Nevada,2003,05,5.2,0.0
Nevada,2003,06,5.2,0.0
Nevada,2003,07,5.2,0.0
Nevada,2003,08,5.1,-1.9
Nevada,2003,09,5.0,-2.0
Nevada,2003,10,4.9,-2.0
Nevada,2003,11,4.8,-2.0
Nevada,2003,12,4.7,-2.1
Nevada,2004,01,4.6,-2.1
Nevada,2004,02,4.5,-2.2
Nevada,2004,03,4.5,0.0
Nevada,2004,04,4.4,-2.2
Nevada,2004,05,4.4,0.0
Nevada,2004,06,4.3,-2.3
Nevada,2004,07,4.2,-2.3
Nevada,2004,08,4.2,0.0
Nevada,2004,09,4.2,0.0
Nevada,2004,10,4.1,-2.4
Nevada,2004,11,4.1,0.0
Nevada,2004,12,4.1,0.0
Nevada,2005,01,4.1,0.0
Nevada,2005,02,4.1,0.0
Nevada,2005,03,4.1,0.0
Nevada,2005,04,4.1,0.0
Nevada,2005,05,4.1,0.0
Nevada,2005,06,4.1,0.0
Nevada,2005,07,4.2,2.4
Nevada,2005,08,4.2,0.0
Nevada,2005,09,4.1,-2.4
Nevada,2005,10,4.1,0.0
Nevada,2005,11,4.0,-2.4
Nevada,2005,12,3.9,-2.5
Nevada,2006,01,3.9,0.0
Nevada,2006,02,3.9,0.0
Nevada,2006,03,4.0,2.6
Nevada,2006,04,4.0,0.0
Nevada,2006,05,4.1,2.5
Nevada,2006,06,4.1,0.0
Nevada,2006,07,4.1,0.0
Nevada,2006,08,4.1,0.0
Nevada,2006,09,4.1,0.0
Nevada,2006,10,4.1,0.0
Nevada,2006,11,4.1,0.0
Nevada,2006,12,4.1,0.0
Nevada,2007,01,4.1,0.0
Nevada,2007,02,4.2,2.4
Nevada,2007,03,4.2,0.0
Nevada,2007,04,4.2,0.0
Nevada,2007,05,4.3,2.4
Nevada,2007,06,4.4,2.3
Nevada,2007,07,4.5,2.3
Nevada,2007,08,4.6,2.2
Nevada,2007,09,4.7,2.2
Nevada,2007,10,4.8,2.1
Nevada,2007,11,4.9,2.1
Nevada,2007,12,5.0,2.0
Nevada,2008,01,5.2,4.0
Nevada,2008,02,5.3,1.9
Nevada,2008,03,5.5,3.8
Nevada,2008,04,5.8,5.5
Nevada,2008,05,6.0,3.4
Nevada,2008,06,6.3,5.0
Nevada,2008,07,6.6,4.8
Nevada,2008,08,7.0,6.1
Nevada,2008,09,7.4,5.7
Nevada,2008,10,7.9,6.8
Nevada,2008,11,8.5,7.6
Nevada,2008,12,9.0,5.9
Nevada,2009,01,9.5,5.6
Nevada,2009,02,9.9,4.2
Nevada,2009,03,10.4,5.1
Nevada,2009,04,10.7,2.9
Nevada,2009,05,11.0,2.8
Nevada,2009,06,11.3,2.7
Nevada,2009,07,11.6,2.7
Nevada,2009,08,11.8,1.7
Nevada,2009,09,12.0,1.7
Nevada,2009,10,12.2,1.7
Nevada,2009,11,12.5,2.5
Nevada,2009,12,12.7,1.6
Nevada,2010,01,13.0,2.4
Nevada,2010,02,13.2,1.5
Nevada,2010,03,13.4,1.5
Nevada,2010,04,13.5,0.7
Nevada,2010,05,13.5,0.0
Nevada,2010,06,13.5,0.0
Nevada,2010,07,13.6,0.7
Nevada,2010,08,13.6,0.0
Nevada,2010,09,13.7,0.7
Nevada,2010,10,13.7,0.0
Nevada,2010,11,13.7,0.0
Nevada,2010,12,13.6,-0.7
Nevada,2011,01,13.5,-0.7
Nevada,2011,02,13.4,-0.7
Nevada,2011,03,13.3,-0.7
Nevada,2011,04,13.2,-0.8
Nevada,2011,05,13.2,0.0
Nevada,2011,06,13.1,-0.8
Nevada,2011,07,13.1,0.0
Nevada,2011,08,13.0,-0.8
Nevada,2011,09,12.9,-0.8
Nevada,2011,10,12.7,-1.6
Nevada,2011,11,12.5,-1.6
Nevada,2011,12,12.3,-1.6
Nevada,2012,01,12.0,-2.4
Nevada,2012,02,11.8,-1.7
Nevada,2012,03,11.6,-1.7
Nevada,2012,04,11.5,-0.9
Nevada,2012,05,11.4,-0.9
Nevada,2012,06,11.3,-0.9
Nevada,2012,07,11.1,-1.8
Nevada,2012,08,11.0,-0.9
Nevada,2012,09,10.8,-1.8
Nevada,2012,10,10.7,-0.9
Nevada,2012,11,10.6,-0.9
Nevada,2012,12,10.5,-0.9
Nevada,2013,01,10.4,-1.0
Nevada,2013,02,10.3,-1.0
Nevada,2013,03,10.2,-1.0
Nevada,2013,04,10.0,-2.0
Nevada,2013,05,9.9,-1.0
Nevada,2013,06,9.7,-2.0
Nevada,2013,07,9.6,-1.0
Nevada,2013,08,9.4,-2.1
Nevada,2013,09,9.2,-2.1
Nevada,2013,10,9.1,-1.1
Nevada,2013,11,8.9,-2.2
Nevada,2013,12,8.8,-1.1
Nevada,2014,01,8.6,-2.3
Nevada,2014,02,8.5,-1.2
Nevada,2014,03,8.4,-1.2
Nevada,2014,04,8.2,-2.4
Nevada,2014,05,8.1,-1.2
Nevada,2014,06,7.9,-2.5
Nevada,2014,07,7.8,-1.3
Nevada,2014,08,7.7,-1.3
Nevada,2014,09,7.6,-1.3
Nevada,2014,10,7.5,-1.3
Nevada,2014,11,7.4,-1.3
Nevada,2014,12,7.3,-1.4
Nevada,2015,01,7.2,-1.4
Nevada,2015,02,7.1,-1.4
Nevada,2015,03,7.0,-1.4
Nevada,2015,04,6.9,-1.4
Nevada,2015,05,6.9,0.0
Nevada,2015,06,6.8,-1.4
Nevada,2015,07,6.7,-1.5
Nevada,2015,08,6.7,0.0
Nevada,2015,09,6.6,-1.5
Nevada,2015,10,6.5,-1.5
Nevada,2015,11,6.4,-1.5
Nevada,2015,12,6.3,-1.6
Nevada,2016,01,6.2,-1.6
Nevada,2016,02,6.1,-1.6
Nevada,2016,03,6.0,-1.6
Nevada,2016,04,5.9,-1.7
Nevada,2016,05,5.8,-1.7
Nevada,2016,06,5.7,-1.7
Nevada,2016,07,5.6,-1.8
Nevada,2016,08,5.6,0.0
Nevada,2016,09,5.5,-1.8
Nevada,2016,10,5.4,-1.8
Nevada,2016,11,5.4,0.0
Nevada,2016,12,5.3,-1.9
Nevada,2017,01,5.2,-1.9
Nevada,2017,02,5.2,0.0
Nevada,2017,03,5.2,0.0
Nevada,2017,04,5.1,-1.9
Nevada,2017,05,5.1,0.0
Nevada,2017,06,5.0,-2.0
Nevada,2017,07,5.0,0.0
Nevada,2017,08,4.9,-2.0
Nevada,2017,09,4.9,0.0
Nevada,2017,10,4.9,0.0
Nevada,2017,11,4.8,-2.0
Nevada,2017,12,4.8,0.0
Nevada,2018,01,4.7,-2.1
Nevada,2018,02,4.7,0.0
Nevada,2018,03,4.6,-2.1
Nevada,2018,04,4.6,0.0
Nevada,2018,05,4.5,-2.2
Nevada,2018,06,4.4,-2.2
Nevada,2018,07,4.4,0.0
Nevada,2018,08,4.4,0.0
Nevada,2018,09,4.3,-2.3
Nevada,2018,10,4.3,0.0
Nevada,2018,11,4.3,0.0
Nevada,2018,12,4.2,-2.3
Nevada,2019,01,4.2,0.0
Nevada,2019,02,4.1,-2.4
Nevada,2019,03,4.1,0.0
Nevada,2019,04,4.0,-2.4
Nevada,2019,05,4.0,0.0
Nevada,2019,06,3.9,-2.5
Nevada,2019,07,3.9,0.0
Nevada,2019,08,3.8,-2.6
Nevada,2019,09,3.7,-2.6
Nevada,2019,10,3.7,0.0
Nevada,2019,11,3.7,0.0
Nevada,2019,12,3.7,0.0
Nevada,2020,01,3.6,-2.7
Nevada,2020,02,3.6,0.0
Nevada,2020,03,6.3,75.0
New Hampshire,2000,01,2.7,0.0
New Hampshire,2000,02,2.7,0.0
New Hampshire,2000,03,2.7,0.0
New Hampshire,2000,04,2.7,0.0
New Hampshire,2000,05,2.7,0.0
New Hampshire,2000,06,2.7,0.0
New Hampshire,2000,07,2.7,0.0
New Hampshire,2000,08,2.7,0.0
New Hampshire,2000,09,2.6,-3.7
New Hampshire,2000,10,2.6,0.0
New Hampshire,2000,11,2.6,0.0
New Hampshire,2000,12,2.7,3.8
New Hampshire,2001,01,2.7,0.0
New Hampshire,2001,02,2.8,3.7
New Hampshire,2001,03,2.9,3.6
New Hampshire,2001,04,3.0,3.4
New Hampshire,2001,05,3.2,6.7
New Hampshire,2001,06,3.4,6.3
New Hampshire,2001,07,3.5,2.9
New Hampshire,2001,08,3.7,5.7
New Hampshire,2001,09,3.8,2.7
New Hampshire,2001,10,4.0,5.3
New Hampshire,2001,11,4.1,2.5
New Hampshire,2001,12,4.2,2.4
New Hampshire,2002,01,4.3,2.4
New Hampshire,2002,02,4.4,2.3
New Hampshire,2002,03,4.4,0.0
New Hampshire,2002,04,4.5,2.3
New Hampshire,2002,05,4.5,0.0
New Hampshire,2002,06,4.5,0.0
New Hampshire,2002,07,4.5,0.0
New Hampshire,2002,08,4.5,0.0
New Hampshire,2002,09,4.5,0.0
New Hampshire,2002,10,4.5,0.0
New Hampshire,2002,11,4.5,0.0
New Hampshire,2002,12,4.5,0.0
New Hampshire,2003,01,4.4,-2.2
New Hampshire,2003,02,4.4,0.0
New Hampshire,2003,03,4.4,0.0
New Hampshire,2003,04,4.4,0.0
New Hampshire,2003,05,4.4,0.0
New Hampshire,2003,06,4.4,0.0
New Hampshire,2003,07,4.3,-2.3
New Hampshire,2003,08,4.3,0.0
New Hampshire,2003,09,4.3,0.0
New Hampshire,2003,10,4.3,0.0
New Hampshire,2003,11,4.2,-2.3
New Hampshire,2003,12,4.2,0.0
New Hampshire,2004,01,4.1,-2.4
New Hampshire,2004,02,4.1,0.0
New Hampshire,2004,03,4.0,-2.4
New Hampshire,2004,04,3.9,-2.5
New Hampshire,2004,05,3.8,-2.6
New Hampshire,2004,06,3.7,-2.6
New Hampshire,2004,07,3.7,0.0
New Hampshire,2004,08,3.6,-2.7
New Hampshire,2004,09,3.6,0.0
New Hampshire,2004,10,3.6,0.0
New Hampshire,2004,11,3.6,0.0
New Hampshire,2004,12,3.6,0.0
New Hampshire,2005,01,3.6,0.0
New Hampshire,2005,02,3.6,0.0
New Hampshire,2005,03,3.6,0.0
New Hampshire,2005,04,3.6,0.0
New Hampshire,2005,05,3.6,0.0
New Hampshire,2005,06,3.6,0.0
New Hampshire,2005,07,3.6,0.0
New Hampshire,2005,08,3.6,0.0
New Hampshire,2005,09,3.6,0.0
New Hampshire,2005,10,3.6,0.0
New Hampshire,2005,11,3.5,-2.8
New Hampshire,2005,12,3.4,-2.9
